RHEA_ID	DIRECTION	MASTER_ID	ID	DB
42024	UN	42024	GO:0106282	GO
42028	UN	42028	GO:0106283	GO
42032	UN	42032	1.14.11.27	EC
42032	UN	42032	GO:0140680	GO
42033	LR	42032	RXN-13186	METACYC
42035	BI	42032	R10056	KEGG_REACTION
42036	UN	42036	GO:0106281	GO
42055	BI	42052	R08382	KEGG_REACTION
42055	BI	42052	RXN-12562	METACYC
42057	LR	42056	RXN-12577	METACYC
42060	UN	42060	1.1.1.315	EC
42061	LR	42060	R-HSA-5362721.1	REACTOME
42063	BI	42060	R03048	KEGG_REACTION
42064	UN	42064	2.7.7.86	EC
42064	UN	42064	GO:0061501	GO
42067	BI	42064	R10462	KEGG_REACTION
42067	BI	42064	RXN-14337	METACYC
42071	BI	42068	R05471	KEGG_REACTION
42071	BI	42068	RXN-8893	METACYC
42072	UN	42072	4.2.1.163	EC
42072	UN	42072	GO:0018817	GO
42073	LR	42072	HYDROXYHEPTA-DIENEDIOATE-HYDROXY-RXN	METACYC
42075	BI	42072	R06897	KEGG_REACTION
42077	LR	42076	RXN-1082	METACYC
42079	BI	42076	R04000	KEGG_REACTION
42080	UN	42080	1.2.1.36	EC
42081	LR	42080	R-HSA-5362522.1	REACTOME
42081	LR	42080	RETINAL-DEHYDROGENASE-RXN	METACYC
42083	BI	42080	R02123	KEGG_REACTION
42085	LR	42084	R-HSA-5696101.1	REACTOME
42085	LR	42084	RXN-21047	METACYC
42087	BI	42084	R08385	KEGG_REACTION
42096	UN	42096	6.1.2.2	EC
42097	LR	42096	RXN-15284	METACYC
42099	BI	42096	R10767	KEGG_REACTION
42100	UN	42100	6.1.2.2	EC
42101	LR	42100	RXN-15285	METACYC
42103	BI	42100	R10767	KEGG_REACTION
42132	UN	42132	5.1.1.14	EC
42133	LR	42132	RXN-17843	METACYC
42135	BI	42132	R10883	KEGG_REACTION
42160	UN	42160	1.14.19.37	EC
42163	BI	42160	R11057	KEGG_REACTION
42164	UN	42164	1.14.19.37	EC
42167	BI	42164	R11058	KEGG_REACTION
42203	BI	42200	R03848	KEGG_REACTION
42207	BI	42204	R03847	KEGG_REACTION
42208	UN	42208	1.14.13.237	EC
42209	LR	42208	RXN-18213	METACYC
42211	BI	42208	R11804	KEGG_REACTION
42212	UN	42212	3.1.1.111	EC
42213	LR	42212	RXN-20542	METACYC
42249	LR	42248	RXN-9648	METACYC
42251	BI	42248	R04952	KEGG_REACTION
42264	UN	42264	2.3.1.207	EC
42264	UN	42264	GO:0061990	GO
42265	LR	42264	RXN-13613	METACYC
42267	BI	42264	R10172	KEGG_REACTION
42268	UN	42268	2.3.1.300	EC
42269	LR	42268	RXN-21611	METACYC
42272	UN	42272	2.3.1.300	EC
42273	LR	42272	RXN-21610	METACYC
42276	UN	42276	2.3.1.300	EC
42277	LR	42276	RXN-21612	METACYC
42288	UN	42288	2.3.1.47	EC
42289	LR	42288	RXN-11484	ECOCYC
42289	LR	42288	RXN-11484	METACYC
42291	BI	42288	R03210	KEGG_REACTION
42292	UN	42292	2.3.1.274	EC
42292	UN	42292	GO:0043811	GO
42295	BI	42292	RXN-9590	ECOCYC
42295	BI	42292	RXN-9590	METACYC
42296	UN	42296	2.3.1.n4	EC
42297	LR	42296	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	ECOCYC
42297	LR	42296	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	METACYC
42299	BI	42296	R09381	KEGG_REACTION
42300	UN	42300	2.3.1.n5	EC
42301	LR	42300	RXN-10462	ECOCYC
42301	LR	42300	RXN-10462	METACYC
42303	BI	42300	R09380	KEGG_REACTION
42312	UN	42312	1.18.1.6	EC
42312	UN	42312	GO:0015039	GO
42315	BI	42312	R10159	KEGG_REACTION
42315	BI	42312	RXN-13685	METACYC
42316	UN	42316	1.2.7.11	EC
42317	LR	42316	RXN-14474	METACYC
42319	BI	42316	R10516	KEGG_REACTION
42324	UN	42324	1.5.7.2	EC
42327	BI	42324	R10603	KEGG_REACTION
42327	BI	42324	RXN-15038	METACYC
42332	UN	42332	6.3.2.32	EC
42332	UN	42332	GO:0043774	GO
42333	LR	42332	RXN-8087	METACYC
42335	BI	42332	R09401	KEGG_REACTION
42336	UN	42336	1.8.7.2	EC
42336	UN	42336	GO:0103012	GO
42339	BI	42336	R09502	KEGG_REACTION
42339	BI	42336	RXN-9944	METACYC
42340	UN	42340	1.2.1.99	EC
42341	LR	42340	RXN0-3922	ECOCYC
42341	LR	42340	RXN0-3922	METACYC
42343	BI	42340	R07417	KEGG_REACTION
42344	UN	42344	1.14.12.25	EC
42344	UN	42344	GO:0018570	GO
42345	LR	42344	RXN-664	METACYC
42347	BI	42344	R05247	KEGG_REACTION
42352	UN	42352	1.5.99.4	EC
42353	LR	42352	R161-RXN	METACYC
42355	BI	42352	R07946	KEGG_REACTION
42360	UN	42360	5.1.3.30	EC
42360	UN	42360	5.1.3.31	EC
42363	BI	42360	R10817	KEGG_REACTION
42363	BI	42360	RXN-14365	METACYC
42368	UN	42368	1.14.14.124	EC
42369	LR	42368	RXN-15673	METACYC
42371	BI	42368	R10793	KEGG_REACTION
42373	LR	42372	RXN-8200	METACYC
42375	BI	42372	R05856	KEGG_REACTION
42380	UN	42380	1.2.99.10	EC
42381	LR	42380	RXN-12225	METACYC
42383	BI	42380	R11914	KEGG_REACTION
42385	LR	42384	RXN-9307	METACYC
42388	UN	42388	2.4.1.330	EC
42389	LR	42388	RXN-8472	METACYC
42391	BI	42388	R10988	KEGG_REACTION
42392	UN	42392	1.1.1.359	EC
42395	BI	42392	R08544	KEGG_REACTION
42395	BI	42392	RXN-14234	METACYC
42396	UN	42396	2.1.1.205	EC
42397	LR	42396	RXN-11868	METACYC
42400	UN	42400	2.7.1.207	EC
42401	LR	42400	RXN-15085	METACYC
42403	BI	42400	R04393	KEGG_REACTION
42404	UN	42404	3.2.1.85	EC
42405	LR	42404	LACTOSE6P-HYDROXY-RXN	METACYC
42407	BI	42404	R03256	KEGG_REACTION
42408	UN	42408	2.7.2.16	EC
42411	BI	42408	R02664	KEGG_REACTION
42412	UN	42412	6.5.1.9	EC
42413	LR	42412	RXN-20986	METACYC
42415	BI	42412	R03298	KEGG_REACTION
42416	UN	42416	1.5.5.2	EC
42424	UN	42424	4.2.1.35	EC
42425	LR	42424	RXN-7744	METACYC
42427	BI	42424	R03898	KEGG_REACTION
42429	LR	42428	RXN-8892	METACYC
42431	BI	42428	R05470	KEGG_REACTION
42433	LR	42432	RXN-9922	METACYC
42435	BI	42432	R03892	KEGG_REACTION
42436	UN	42436	2.7.1.194	EC
42437	LR	42436	RXN0-2461	ECOCYC
42437	LR	42436	RXN0-2461	METACYC
42439	BI	42436	R07671	KEGG_REACTION
42443	BI	42440	R07410	KEGG_REACTION
42447	BI	42444	R07407	KEGG_REACTION
42448	UN	42448	4.2.1.167	EC
42448	UN	42448	GO:0043717	GO
42449	LR	42448	RXN-1083	METACYC
42451	BI	42448	R03937	KEGG_REACTION
42453	LR	42452	R-HSA-893597.1	REACTOME
42453	LR	42452	R-HSA-893609.1	REACTOME
42453	LR	42452	RXN-10720	ECOCYC
42453	LR	42452	RXN-10720	METACYC
42455	BI	42452	R03445	KEGG_REACTION
42459	BI	42456	R07496	KEGG_REACTION
42460	UN	42460	GO:0018610	GO
42461	LR	42460	R606-RXN	METACYC
42463	BI	42460	R05434	KEGG_REACTION
42465	LR	42464	R607-RXN	METACYC
42467	BI	42464	R05411	KEGG_REACTION
42468	UN	42468	3.7.1.8	EC
42469	LR	42468	R608-RXN	METACYC
42471	BI	42468	R05360	KEGG_REACTION
42475	BI	42472	R05439	KEGG_REACTION
42477	LR	42476	R604-RXN	METACYC
42479	BI	42476	R05413	KEGG_REACTION
42481	LR	42480	R605-RXN	METACYC
42483	BI	42480	R05361	KEGG_REACTION
42484	UN	42484	2.7.1.198	EC
42485	LR	42484	TRANS-RXN-169	ECOCYC
42485	LR	42484	TRANS-RXN-169	METACYC
42487	BI	42484	R05820	KEGG_REACTION
42488	UN	42488	GO:0102922	GO
42489	LR	42488	RXN-8857	METACYC
42491	BI	42488	R08172	KEGG_REACTION
42493	LR	42492	RXN-11851	METACYC
42495	BI	42492	R08173	KEGG_REACTION
42497	LR	42496	RXN-8865	METACYC
42502	RL	42500	RXN-8854	METACYC
42503	BI	42500	R01813	KEGG_REACTION
42507	BI	42504	ACETCAPR-RXN	METACYC
42507	BI	42504	R04029	KEGG_REACTION
42509	LR	42508	KETAMID-RXN	METACYC
42511	BI	42508	R04142	KEGG_REACTION
42512	UN	42512	3.5.1.63	EC
42513	LR	42512	AMVAL-RXN	METACYC
42515	BI	42512	R02276	KEGG_REACTION
42517	LR	42516	RXN-8783	METACYC
42519	BI	42516	R02933	KEGG_REACTION
42520	UN	42520	5.4.99.22	EC
42521	LR	42520	RXN-11836	ECOCYC
42521	LR	42520	RXN-11836	METACYC
42524	UN	42524	5.4.99.23	EC
42525	LR	42524	RXN-11837	ECOCYC
42525	LR	42524	RXN-11837	METACYC
42528	UN	42528	5.4.99.24	EC
42529	LR	42528	RXN-11838	ECOCYC
42529	LR	42528	RXN-11838	METACYC
42532	UN	42532	5.4.99.25	EC
42533	LR	42532	RXN-11839	ECOCYC
42533	LR	42532	RXN-11839	METACYC
42536	UN	42536	5.4.99.26	EC
42537	LR	42536	RXN-11840	ECOCYC
42537	LR	42536	RXN-11840	METACYC
42539	BI	42536	RXN-11840	ECOCYC
42539	BI	42536	RXN-11840	METACYC
42540	UN	42540	5.4.99.27	EC
42541	LR	42540	RXN-11841	ECOCYC
42541	LR	42540	RXN-11841	METACYC
42544	UN	42544	5.4.99.28	EC
42545	LR	42544	RXN-11842	ECOCYC
42545	LR	42544	RXN-11842	METACYC
42548	UN	42548	5.4.99.29	EC
42549	LR	42548	RXN-11843	ECOCYC
42549	LR	42548	RXN-11843	METACYC
42552	UN	42552	5.4.99.42	EC
42555	BI	42552	RXN-12499	METACYC
42556	UN	42556	5.4.99.43	EC
42559	BI	42556	RXN-12498	METACYC
42560	UN	42560	5.4.99.44	EC
42563	BI	42560	RXN-12497	METACYC
42564	UN	42564	5.4.99.45	EC
42567	BI	42564	RXN-12727	METACYC
42568	UN	42568	GO:0018571	GO
42569	LR	42568	RXN-666	METACYC
42571	BI	42568	R05248	KEGG_REACTION
42575	BI	42572	R05377	KEGG_REACTION
42575	BI	42572	RXN-667	METACYC
42579	BI	42576	R05364	KEGG_REACTION
42579	BI	42576	RXN-668	METACYC
42580	UN	42580	6.1.1.11	EC
42581	LR	42580	RXN0-2161	ECOCYC
42581	LR	42580	RXN0-2161	METACYC
42583	BI	42580	R08218	KEGG_REACTION
42597	LR	42596	R-HSA-140355.1	REACTOME
42597	LR	42596	R-HSA-2309787.1	REACTOME
42620	UN	42620	3.5.1.110	EC
42621	LR	42620	RXN-12895	ECOCYC
42621	LR	42620	RXN-12895	METACYC
42623	BI	42620	R09950	KEGG_REACTION
42624	UN	42624	3.5.1.110	EC
42625	LR	42624	RXN-12894	ECOCYC
42625	LR	42624	RXN-12894	METACYC
42628	UN	42628	2.1.1.189	EC
42629	LR	42628	RXN-11600	ECOCYC
42629	LR	42628	RXN-11600	METACYC
42632	UN	42632	2.1.1.224	EC
42633	LR	42632	RXN-12465	METACYC
42636	UN	42636	2.8.1.9	EC
42636	UN	42636	GO:0102867	GO
42637	LR	42636	RXN-8351	METACYC
42639	BI	42636	R11583	KEGG_REACTION
42640	UN	42640	2.1.1.163	EC
42641	LR	42640	RXN-11046	METACYC
42643	BI	42640	R09736	KEGG_REACTION
42644	UN	42644	2.7.7.66	EC
42645	LR	42644	RXN-9101	METACYC
42647	BI	42644	R10706	KEGG_REACTION
42652	UN	42652	2.1.1.314	EC
42653	LR	42652	RXN-15775	METACYC
42656	UN	42656	3.1.1.97	EC
42656	UN	42656	GO:0061685	GO
42657	LR	42656	RXN-15776	METACYC
42660	UN	42660	1.1.1.374	EC
42663	BI	42660	R10785	KEGG_REACTION
42663	BI	42660	RXN-15615	METACYC
42664	UN	42664	1.1.1.376	EC
42665	LR	42664	RXN-21507	METACYC
42665	LR	42664	RXN-8774	METACYC
42667	BI	42664	R10787	KEGG_REACTION
42668	UN	42668	1.1.1.377	EC
42668	UN	42668	1.1.1.378	EC
42669	LR	42668	RXN-12158	METACYC
42671	BI	42668	R10788	KEGG_REACTION
42671	BI	42668	RXN-15753	METACYC
42672	UN	42672	1.14.99.50	EC
42672	UN	42672	GO:0044875	GO
42673	LR	42672	RXN-14430	METACYC
42675	BI	42672	R11013	KEGG_REACTION
42676	UN	42676	1.14.99.52	EC
42677	LR	42676	RXN-15802	METACYC
42679	BI	42676	R11015	KEGG_REACTION
42680	UN	42680	GO:0044876	GO
42683	BI	42680	RXN-15803	METACYC
42684	UN	42684	3.5.1.118	EC
42685	LR	42684	RXN-14429	METACYC
42687	BI	42684	R11021	KEGG_REACTION
42688	UN	42688	4.4.1.36	EC
42688	UN	42688	GO:1990411	GO
42689	LR	42688	RXN-14428	METACYC
42691	BI	42688	R11023	KEGG_REACTION
42692	UN	42692	2.4.99.16	EC
42695	BI	42692	R09994	KEGG_REACTION
42695	BI	42692	RXN-13028	METACYC
42696	UN	42696	GO:1990412	GO
42700	UN	42700	3.1.1.85	EC
42701	LR	42700	RXN-11483	ECOCYC
42701	LR	42700	RXN-11483	METACYC
42703	BI	42700	R09725	KEGG_REACTION
42704	UN	42704	1.14.99.51	EC
42704	UN	42704	GO:0061686	GO
42705	LR	42704	RXN-15801	METACYC
42708	UN	42708	2.1.1.33	EC
42708	UN	42708	GO:0008176	GO
42709	LR	42708	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	ECOCYC
42709	LR	42708	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	METACYC
42711	BI	42708	R00600	KEGG_REACTION
42712	UN	42712	2.1.1.35	EC
42712	UN	42712	GO:0030697	GO
42713	LR	42712	TRNA-URACIL-5--METHYLTRANSFERASE-RXN	ECOCYC
42713	LR	42712	TRNA-URACIL-5--METHYLTRANSFERASE-RXN	METACYC
42715	BI	42712	R00594	KEGG_REACTION
42716	UN	42716	2.9.1.3	EC
42716	UN	42716	GO:0043828	GO
42717	LR	42716	RXN0-2281	ECOCYC
42717	LR	42716	RXN0-2281	METACYC
42719	BI	42716	R12580	KEGG_REACTION
42720	UN	42720	2.1.1.166	EC
42721	LR	42720	RXN-11845	ECOCYC
42721	LR	42720	RXN-11845	METACYC
42724	UN	42724	2.1.1.167	EC
42725	LR	42724	RXN-11581	METACYC
42728	UN	42728	2.1.1.168	EC
42729	LR	42728	RXN-11580	METACYC
42732	UN	42732	2.1.1.170	EC
42733	LR	42732	RXN-11578	ECOCYC
42733	LR	42732	RXN-11578	METACYC
42736	UN	42736	2.1.1.172	EC
42736	UN	42736	GO:0052914	GO
42737	LR	42736	RXN-11576	ECOCYC
42737	LR	42736	RXN-11576	METACYC
42739	BI	42736	R07234	KEGG_REACTION
42740	UN	42740	2.1.1.173	EC
42740	UN	42740	GO:0052915	GO
42741	LR	42740	RXN-11574	ECOCYC
42741	LR	42740	RXN-11574	METACYC
42743	BI	42740	R07234	KEGG_REACTION
42744	UN	42744	2.1.1.174	EC
42744	UN	42744	GO:0052916	GO
42745	LR	42744	RXN-11635	ECOCYC
42745	LR	42744	RXN-11635	METACYC
42747	BI	42744	R07234	KEGG_REACTION
42748	UN	42748	2.1.1.176	EC
42749	LR	42748	RXN-11591	ECOCYC
42749	LR	42748	RXN-11591	METACYC
42752	UN	42752	2.1.1.177	EC
42753	LR	42752	RXN-11592	ECOCYC
42753	LR	42752	RXN-11592	METACYC
42756	UN	42756	2.1.1.178	EC
42757	LR	42756	RXN-11593	ECOCYC
42757	LR	42756	RXN-11593	METACYC
42760	UN	42760	1.2.1.90	EC
42761	LR	42760	RXN-3443	METACYC
42763	BI	42760	R10860	KEGG_REACTION
42763	BI	42760	RXN-15754	METACYC
42764	UN	42764	1.17.98.3	EC
42764	UN	42764	RXN-15617	METACYC
42767	BI	42764	R10797	KEGG_REACTION
42768	UN	42768	1.1.1.375	EC
42768	UN	42768	RXN-15632	METACYC
42771	BI	42768	R10786	KEGG_REACTION
42772	UN	42772	2.1.1.179	EC
42773	LR	42772	RXN-11594	METACYC
42776	UN	42776	2.1.1.180	EC
42777	LR	42776	RXN-11595	METACYC
42780	UN	42780	2.1.1.183	EC
42780	UN	42780	GO:0052909	GO
42781	LR	42780	RXN-11634	METACYC
42784	UN	42784	2.1.1.184	EC
42784	UN	42784	GO:0052910	GO
42785	LR	42784	RXN-11597	METACYC
42787	BI	42784	R10716	KEGG_REACTION
42788	UN	42788	2.1.1.186	EC
42789	LR	42788	RXN-11589	ECOCYC
42789	LR	42788	RXN-11589	METACYC
42800	UN	42800	1.3.8.2	EC
42803	BI	42800	R07653	KEGG_REACTION
42803	BI	42800	RXN-15614	METACYC
42804	UN	42804	1.5.99.15	EC
42804	UN	42804	GO:0044684	GO
42806	RL	42804	RXN-15555	METACYC
42807	BI	42804	R10802	KEGG_REACTION
42808	UN	42808	1.8.98.3	EC
42811	BI	42808	R10803	KEGG_REACTION
42811	BI	42808	RXN-15618	METACYC
42820	UN	42820	1.14.13.200	EC
42821	LR	42820	RXN-15434	METACYC
42823	BI	42820	R06704	KEGG_REACTION
42824	UN	42824	1.14.13.200	EC
42827	BI	42824	R06704	KEGG_REACTION
42828	UN	42828	1.14.15.31	EC
42829	LR	42828	RXN-15676	METACYC
42831	BI	42828	R10796	KEGG_REACTION
42832	UN	42832	2.2.1.12	EC
42833	LR	42832	RXN-15769	METACYC
42835	BI	42832	R11141	KEGG_REACTION
42836	UN	42836	2.3.1.236	EC
42839	BI	42836	RXN-15688	METACYC
42840	UN	42840	2.3.1.237	EC
42840	UN	42840	RXN-15689	METACYC
42843	BI	42840	R11125	KEGG_REACTION
42844	UN	42844	2.3.1.240	EC
42845	LR	42844	RXN-15105	METACYC
42847	BI	42844	R06459	KEGG_REACTION
42848	UN	42848	2.4.1.331	EC
42849	LR	42848	RXN-15406	METACYC
42851	BI	42848	R10955	KEGG_REACTION
42852	UN	42852	2.3.1.244	EC
42853	LR	42852	RXN-15718	METACYC
42855	BI	42852	R11445	KEGG_REACTION
42864	UN	42864	2.5.1.126	EC
42867	BI	42864	RXN-15698	METACYC
42868	UN	42868	2.5.1.127	EC
42871	BI	42868	RXN-15699	METACYC
42875	BI	42872	R11160	KEGG_REACTION
42875	BI	42872	RXN-15865	METACYC
42879	BI	42876	R11159	KEGG_REACTION
42879	BI	42876	RXN-15864	METACYC
42884	UN	42884	2.7.1.185	EC
42885	LR	42884	RXN-15647	METACYC
42887	BI	42884	R10779	KEGG_REACTION
42888	UN	42888	2.7.1.186	EC
42889	LR	42888	RXN-15648	METACYC
42891	BI	42888	R10780	KEGG_REACTION
42892	UN	42892	3.5.4.41	EC
42892	UN	42892	GO:0090613	GO
42893	LR	42892	RXN-15568	METACYC
42895	BI	42892	R11094	KEGG_REACTION
42896	UN	42896	2.1.1.297	EC
42896	UN	42896	GO:0102559	GO
42897	LR	42896	RXN-14992	ECOCYC
42897	LR	42896	RXN-14992	METACYC
42900	UN	42900	2.1.1.187	EC
42900	UN	42900	GO:0052911	GO
42901	LR	42900	RXN-11573	ECOCYC
42901	LR	42900	RXN-11573	METACYC
42903	BI	42900	R07233	KEGG_REACTION
42904	UN	42904	2.1.1.188	EC
42904	UN	42904	GO:0052912	GO
42905	LR	42904	RXN-11599	METACYC
42907	BI	42904	R07233	KEGG_REACTION
42908	UN	42908	2.1.1.190	EC
42909	LR	42908	RXN-11601	ECOCYC
42909	LR	42908	RXN-11601	METACYC
42912	UN	42912	2.1.1.191	EC
42913	LR	42912	RXN-11602	ECOCYC
42913	LR	42912	RXN-11602	METACYC
42916	UN	42916	2.1.1.192	EC
42917	LR	42916	RXN-11586	ECOCYC
42917	LR	42916	RXN-11586	METACYC
42920	UN	42920	2.1.1.193	EC
42921	LR	42920	RXN-11598	ECOCYC
42921	LR	42920	RXN-11598	METACYC
42924	UN	42924	2.1.1.198	EC
42925	LR	42924	RXN-11637	ECOCYC
42925	LR	42924	RXN-11637	METACYC
42928	UN	42928	2.1.1.199	EC
42929	LR	42928	RXN-11638	ECOCYC
42929	LR	42928	RXN-11638	METACYC
42932	UN	42932	2.1.1.200	EC
42933	LR	42932	RXN-11866	ECOCYC
42933	LR	42932	RXN-11866	METACYC
42936	UN	42936	2.1.1.200	EC
42937	LR	42936	RXN-11867	ECOCYC
42937	LR	42936	RXN-11867	METACYC
42940	UN	42940	2.1.1.202	EC
42940	UN	42940	2.1.1.203	EC
42941	LR	42940	RXN-11856	METACYC
42943	BI	42940	R00595	KEGG_REACTION
42944	UN	42944	2.1.1.202	EC
42945	LR	42944	RXN-11857	METACYC
42947	BI	42944	R00595	KEGG_REACTION
42948	UN	42948	2.1.1.202	EC
42949	LR	42948	RXN-11858	METACYC
42951	BI	42948	R00595	KEGG_REACTION
42952	UN	42952	2.1.1.202	EC
42953	LR	42952	RXN-11859	METACYC
42955	BI	42952	R00595	KEGG_REACTION
42956	UN	42956	2.1.1.204	EC
42957	LR	42956	RXN-11855	METACYC
42959	BI	42956	R00595	KEGG_REACTION
42968	UN	42968	2.1.1.206	EC
42969	LR	42968	RXN-11869	METACYC
42973	LR	42972	RXN0-7012	ECOCYC
42973	LR	42972	RXN0-7012	METACYC
42979	BI	42976	RXN-15578	ECOCYC
42979	BI	42976	RXN-15578	METACYC
42981	LR	42980	RXN-15579	METACYC
42984	UN	42984	4.2.3.147	EC
42985	LR	42984	RXN-15704	METACYC
42987	BI	42984	R06299	KEGG_REACTION
42988	UN	42988	4.2.3.148	EC
42989	LR	42988	RXN-15705	METACYC
42991	BI	42988	R10896	KEGG_REACTION
42992	UN	42992	4.2.3.149	EC
42993	LR	42992	RXN-15706	METACYC
42995	BI	42992	R10897	KEGG_REACTION
42996	UN	42996	4.2.3.150	EC
42997	LR	42996	RXN-15707	METACYC
42999	BI	42996	R10898	KEGG_REACTION
43000	UN	43000	4.2.3.151	EC
43001	LR	43000	RXN-15708	METACYC
43003	BI	43000	R10899	KEGG_REACTION
43005	LR	43004	RXN-15580	METACYC
43009	LR	43008	RXN-15581	ECOCYC
43009	LR	43008	RXN-15581	METACYC
43013	LR	43012	RXN-15148	METACYC
43015	BI	43012	R08633	KEGG_REACTION
43017	LR	43016	RXN-15577	METACYC
43021	LR	43020	RXN-15131	ECOCYC
43021	LR	43020	RXN-15131	METACYC
43025	LR	43024	RXN-15582	METACYC
43028	UN	43028	RXN-15583	METACYC
43033	LR	43032	RXN-15584	METACYC
43037	LR	43036	RXN-15129	ECOCYC
43037	LR	43036	RXN-15129	METACYC
43048	UN	43048	5.1.3.31	EC
43051	BI	43048	R10818	KEGG_REACTION
43051	BI	43048	RXN-14364	METACYC
43052	UN	43052	6.2.1.44	EC
43053	LR	43052	RXN-12571	METACYC
43055	BI	43052	R10820	KEGG_REACTION
43056	UN	43056	2.3.1.239	EC
43057	LR	43056	RXN-15103	METACYC
43059	BI	43056	R06458	KEGG_REACTION
43060	UN	43060	2.4.1.332	EC
43063	BI	43060	R11127	KEGG_REACTION
43063	BI	43060	RXN-15619	METACYC
43064	UN	43064	2.3.1.238	EC
43065	LR	43064	RXN-15694	METACYC
43067	BI	43064	R11126	KEGG_REACTION
43068	UN	43068	1.14.14.126	EC
43069	LR	43068	RXN-13509	METACYC
43071	BI	43068	R10924	KEGG_REACTION
43073	LR	43072	RXN-13503	METACYC
43075	BI	43072	R10921	KEGG_REACTION
43077	LR	43076	RXN-13504	METACYC
43079	BI	43076	R10922	KEGG_REACTION
43081	LR	43080	RXN-13505	METACYC
43083	BI	43080	R10923	KEGG_REACTION
43084	UN	43084	2.1.1.207	EC
43085	LR	43084	RXN-11860	ECOCYC
43085	LR	43084	RXN-11860	METACYC
43088	UN	43088	2.1.1.207	EC
43089	LR	43088	RXN-11865	ECOCYC
43089	LR	43088	RXN-11865	METACYC
43092	UN	43092	2.1.1.208	EC
43093	LR	43092	RXN-12227	METACYC
43096	UN	43096	2.1.1.209	EC
43097	LR	43096	RXN-12228	METACYC
43100	UN	43100	2.1.1.211	EC
43100	UN	43100	GO:0052665	GO
43101	LR	43100	RXN-12368	METACYC
43108	UN	43108	1.7.2.4	EC
43108	UN	43108	GO:0050304	GO
43110	RL	43108	RXN-12130	ECOCYC
43110	RL	43108	RXN-12130	METACYC
43111	BI	43108	R02804	KEGG_REACTION
43112	UN	43112	1.1.1.379	EC
43112	UN	43112	GO:0097620	GO
43115	BI	43112	R03790	KEGG_REACTION
43115	BI	43112	RXN-15840	METACYC
43120	UN	43120	1.14.11.48	EC
43120	UN	43120	GO:0097641	GO
43121	LR	43120	RXN-15841	METACYC
43123	BI	43120	R10920	KEGG_REACTION
43124	UN	43124	2.1.1.213	EC
43125	LR	43124	RXN-12373	METACYC
43128	UN	43128	2.1.1.214	EC
43129	LR	43128	RXN-12369	METACYC
43133	LR	43132	RXN-12372	METACYC
43136	UN	43136	2.1.1.215	EC
43137	LR	43136	RXN-12380	METACYC
43140	UN	43140	2.1.1.216	EC
43141	LR	43140	RXN-12376	METACYC
43144	UN	43144	2.1.1.217	EC
43145	LR	43144	RXN-12472	METACYC
43148	UN	43148	2.1.1.218	EC
43149	LR	43148	RXN-12471	METACYC
43152	UN	43152	2.1.1.220	EC
43153	LR	43152	RXN-12466	METACYC
43156	UN	43156	2.1.1.221	EC
43156	UN	43156	GO:0052905	GO
43157	LR	43156	RXN-12459	METACYC
43160	UN	43160	2.1.1.223	EC
43161	LR	43160	RXN-12480	ECOCYC
43161	LR	43160	RXN-12480	METACYC
43164	UN	43164	2.4.2.48	EC
43165	LR	43164	RXN-12144	METACYC
43168	UN	43168	3.5.4.33	EC
43171	BI	43168	R10223	KEGG_REACTION
43171	BI	43168	RXN-13997	METACYC
43172	UN	43172	2.1.1.309	EC
43175	BI	43172	RXN-15842	METACYC
43176	UN	43176	2.1.1.310	EC
43177	LR	43176	RXN-15843	METACYC
43180	UN	43180	2.1.1.311	EC
43181	LR	43180	RXN-15844	METACYC
43184	UN	43184	2.1.1.312	EC
43187	BI	43184	RXN-15845	METACYC
43188	UN	43188	2.1.1.313	EC
43189	LR	43188	RXN-15846	METACYC
43192	UN	43192	2.1.1.225	EC
43193	LR	43192	RXN-12478	METACYC
43196	UN	43196	2.1.1.225	EC
43197	LR	43196	RXN-12479	METACYC
43200	UN	43200	2.1.1.226	EC
43201	LR	43200	RXN-12463	METACYC
43204	UN	43204	2.1.1.227	EC
43205	LR	43204	RXN-12462	METACYC
43208	UN	43208	2.1.1.229	EC
43208	UN	43208	GO:0106335	GO
43209	LR	43208	RXN-12461	METACYC
43212	UN	43212	2.1.1.230	EC
43212	UN	43212	GO:0030743	GO
43213	LR	43212	RXN-12464	METACYC
43220	UN	43220	2.1.1.242	EC
43221	LR	43220	RXN0-6731	ECOCYC
43221	LR	43220	RXN0-6731	METACYC
43232	UN	43232	3.5.2.20	EC
43233	LR	43232	RXN-3944	METACYC
43235	BI	43232	R11181	KEGG_REACTION
43332	UN	43332	2.1.1.192	EC
43333	LR	43332	RXN-11586	ECOCYC
43333	LR	43332	RXN-11586	METACYC
43336	UN	43336	7.2.4.1	EC
43337	LR	43336	RXN-9777	METACYC
43339	BI	43336	R09509	KEGG_REACTION
43341	LR	43340	RXN-9788	ECOCYC
43341	LR	43340	RXN-9788	METACYC
43344	UN	43344	2.7.7.73	EC
43345	LR	43344	RXN-9789	ECOCYC
43345	LR	43344	RXN-9789	METACYC
43347	BI	43344	R07459	KEGG_REACTION
43380	UN	43380	3.9.1.2	EC
43380	UN	43380	GO:0098627	GO
43383	BI	43380	RXN8J2-139	METACYC
